source,area,iso,adm_id,id,sex,age2,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
DHS,Western Asia,IRQ,Kerbela,8,2,25,26064,28301.0044,30538.2688,32048.22078,33513.46056,34904.77867,34209.11962,35432.74408,36263.67751,37176.36448,38248.89315,40962.29774,44881.88924,46825.02699,48819.6485,50795.44952,52643.723,54472.47017,56316.37092,58240.6514,60287.03292
DHS,Western Asia,IRQ,Kerbela,8,2,30,21017,23218.35647,25419.53559,26783.96425,28125.87465,29495.01319,28810.44392,32488.40581,33624.70983,34757.95814,35893.03699,31654.05691,34485.24922,35742.78043,37071.15115,38478.53592,39874.76146,41356.88817,42900.93927,44466.67285,46031.79928
DHS,Western Asia,IRQ,Kerbela,8,2,35,16186,17402.63415,18619.3679,20502.43439,22359.18665,24075.1068,23217.14673,26690.71637,27769.52346,28863.87289,30058.51505,29270.62942,30722.90671,32174.18623,33621.12457,35018.09067,36306.45055,37552.90069,38793.52576,40090.47446,41486.50668
DHS,Western Asia,IRQ,Kerbela,8,2,4,37759,42071.220909999996,46383.50713,48010.21999,49630.84972,51384.98532,50507.91752,58799.13651,60937.83533,63332.06763,65946.17176,54590.63096,59682.24339,62094.25337,64462.05974,66761.25197,69181.88462,71347.87817,73327.16406,75222.41578,77116.21331
DHS,Western Asia,IRQ,Kerbela,8,2,40,11597,12319.54371,13041.94421,13991.16751,15150.30357,16494.50359,15822.40358,17894.07135,19487.56633,21070.58285,22565.55007,25217.65513,26149.77917,27472.25511,28806.19246,30191.49671,31551.7239,32952.85018,34371.88589,35769.56684,37126.34265
DHS,Western Asia,IRQ,Kerbela,8,2,45,11785,11654.43153,11523.48498,11404.69544,11353.72268,11545.40843,11449.56556,14271.62792,15111.17801,16197.28273,17522.99975,22549.00092,23387.93536,25716.25775,28027.32643,30171.61704,32081.1329,33805.62823,35408.81276,37014.98381,38703.84831
DHS,Western Asia,IRQ,Kerbela,8,2,5,46149,47511.68544,48874.47828,51119.72271,53393.18537,55565.09946,54479.14242,59758.29713,61315.94595,62939.89964,64866.04329,69512.57073,71048.67046,74061.86178,77276.58078,80461.36912,83677.29635,86932.44263,90194.22346,93417.68143,96543.31185
DHS,Western Asia,IRQ,Kerbela,8,2,50,9306,9128.961751,8951.705726,10174.9918,11234.27634,11927.27873,11580.77754,11545.59644,11267.15101,11093.78823,11200.81179,13393.06464,11777.00699,12595.49978,13620.37717,14827.06567,16175.06597,17740.75385,19428.68303,21092.18331,22637.7416
DHS,Western Asia,IRQ,Kerbela,8,2,55,6144,6294.053871,6444.325888,6411.841534,6559.276617,6996.734944,6778.005781,6937.877757,7791.966066,8516.772189,8977.99611,14284.52198,12188.54939,11990.5992,11905.45143,12100.08089,12477.7714,13087.98499,13930.01288,14991.76352,16262.97618
DHS,Western Asia,IRQ,Kerbela,8,2,60,4143,4647.210458,5151.085615,5432.30015,5663.755544,5814.843125,5739.299335,5722.514715,5614.605809,5690.336743,6047.013169,8086.582681,8118.053816,9189.058695,10096.31161,10668.31896,10886.96967,10815.87094,10611.78754,10515.78671,10674.82302
DHS,Western Asia,IRQ,Kerbela,8,2,65,3786,4230.360287,4674.297449,4889.590983,5127.140096,5391.459266,5259.299681,6681.999717,6942.89607,7148.998062,7272.022583,6052.046733,6190.022265,6100.90879,6223.553784,6652.702516,7296.112974,8240.255227,9290.045767,10157.37578,10687.75497
DHS,Western Asia,IRQ,Kerbela,8,2,70,3225,3249.023315,3273.294481,3436.870774,3609.224503,3787.061813,3698.143158,3748.120409,3856.359741,3990.541116,4159.006502,3658.454994,4692.919294,4905.964629,5072.152426,5164.705531,5132.861447,5011.803215,4916.977102,5011.779272,5375.392102
DHS,Western Asia,IRQ,Kerbela,8,2,75,2528,3184.670701,3841.822259,3958.380697,4099.347157,4270.413089,4184.880123,2481.149011,2553.644114,2633.056843,2721.858531,2019.372165,2446.736148,2527.415907,2622.605404,2735.09561,2846.612015,2979.342972,3109.601215,3200.177411,3238.235246
DHS,Western Asia,IRQ,Kerbela,8,2,80,2306,2300.902925,2295.636853,2355.921719,2375.947443,2355.317681,2365.632562,2190.708803,2227.264397,2235.191031,2216.880675,3447.136369,2825.5090960000002,2922.959243,2981.808299,3000.629402,3204.422903,3364.056324,3479.378934,3555.621311,3596.303393
DHS,Western Asia,IRQ,Kerbela,8,1,1,10650,11722.57909,12795.28124,13111.31831,13479.91296,13958.9842,13719.44858,16599.99838,17446.37113,18337.01476,19231.9264,21460.56075,23932.07751,24778.47037,25563.78617,26270.23164,26943.18665,27536.06318,28091.32422,28672.03759,29326.22123
DHS,Western Asia,IRQ,Kerbela,8,1,10,40985,41136.20304,41287.61096,42961.61322,44700.45354,46541.23359,45620.84357,50553.87396,52506.21091,54545.01041,56602.50374,58433.0829,60143.59562,61996.33593,63947.85888,66098.36185,68501.49028,71125.21773,73927.24832,76840.66077,79825.80759
DHS,Western Asia,IRQ,Kerbela,8,1,15,38663,38927.05506,39191.47586,40859.9841,42561.70263,44260.34885,43411.02574,41760.47513,42975.82502,44393.50468,46074.95596,55153.16653,56891.66833,59438.18893,61909.88667,64188.93972,66293.31669,68243.30004,70153.9022,72219.61327,74570.22768
DHS,Western Asia,IRQ,Kerbela,8,1,20,31177,31966.27064,32755.98035,34019.57488,35311.03105,36658.2418,35984.63643,40647.69006,41831.3291,43130.52546,44574.26139,42258.68989,43521.75233,45269.28192,47090.55604,48974.15503,50857.85621,52846.38411,54872.98617,56833.00761,58670.50226
DHS,Western Asia,IRQ,Kerbela,8,1,25,24970,27113.10163,29256.45938,30703.03282,32106.77081,33439.68992,32773.23037,37039.78753,37908.40775,38862.48941,39983.66236,40504.00126,44379.73938,46301.13682,48273.442,50227.13726,52054.7318,53863.01848,55686.28921,57589.04035,59612.52643
DHS,Western Asia,IRQ,Kerbela,8,1,30,20135,22243.79212,24352.57923,25659.73753,26945.32275,28256.99324,27601.158,33961.90952,35149.75033,36334.39685,37520.95692,31299.90336,34099.41958,35342.88121,36656.38979,38048.02838,39428.6326,40894.17691,42420.95277,43969.16853,45516.78393
DHS,Western Asia,IRQ,Kerbela,8,1,35,15507,16672.17819,17837.84091,19641.8678,21420.68499,23064.58132,22242.63315,27901.2673,29029.00342,30172.9868,31421.81166,28943.14226,30379.17111,31814.21335,33244.96298,34626.29946,35900.24485,37132.7494,38359.49404,39641.93216,41022.34521
DHS,Western Asia,IRQ,Kerbela,8,1,4,38356,42736.94791,47117.47092,48769.92458,50416.19885,52198.09155,51307.1452,61262.70709,63491.01327,65985.5593,68709.18935,68590.54177,74987.91159,78018.48787,80993.5244,83882.35053,86923.76079,89645.22908,92132.10804,94513.40204,96892.86893
DHS,Western Asia,IRQ,Kerbela,8,1,40,11110,11802.44475,12494.5233,13403.90402,14514.38665,15802.16539,15158.27602,18705.65259,20371.42014,22026.23399,23589.00508,24935.51367,25857.20887,27164.88861,28483.90154,29853.70665,31198.71528,32584.16541,33987.32458,35369.36794,36710.9638
DHS,Western Asia,IRQ,Kerbela,8,1,45,10414,10298.38514,10182.67483,10077.70699,10032.66515,10202.04738,10117.35626,11687.61205,12375.1535,13264.60849,14350.29165,20551.92347,21316.55674,23438.66866,25545.05496,27499.43408,29239.83154,30811.59501,32272.79171,33736.71043,35275.99875
DHS,Western Asia,IRQ,Kerbela,8,1,5,48614,50049.8765,51485.47308,53850.66399,56245.58062,58533.5237,57389.55216,58119.8203,59634.76088,61214.18836,63087.52024,73469.38532,75092.92336,78277.63243,81675.34059,85041.41437,88440.39953,91880.8362,95328.28506,98735.22963,102038.7781
DHS,Western Asia,IRQ,Kerbela,8,1,50,8223,8066.765319,7910.133843,8991.084993,9927.116931,10539.48533,10233.30113,9455.154862,9227.124661,9085.15088,9172.796796,12206.89291,10733.96321,11479.96528,12414.07326,13513.89004,14742.50319,16169.52417,17707.96002,19224.13053,20632.80473
DHS,Western Asia,IRQ,Kerbela,8,1,55,5429,5561.71193,5694.499112,5665.794461,5796.074798,6182.632849,5989.353823,5681.70808,6381.155464,6974.728448,7352.44333,13019.39734,11109.0569,10928.63839,10851.03183,11028.42371,11372.66364,11928.83298,12696.28573,13664.00124,14822.62753
DHS,Western Asia,IRQ,Kerbela,8,1,60,3661,4106.486277,4551.733257,4800.227194,5004.751696,5138.259546,5071.505621,4686.398238,4598.02728,4660.046398,4952.143118,7370.385453,7399.069312,8375.219448,9202.120491,9723.467373,9922.753043,9857.951252,9671.942726,9584.444313,9729.395393
DHS,Western Asia,IRQ,Kerbela,8,1,65,3346,3738.138529,4130.421573,4320.66472,4530.573908,4764.138334,4647.356121,5472.159227,5685.817779,5854.603018,5955.352763,5516.040454,5641.796029,5560.574988,5672.357792,6063.498487,6649.924579,7510.447819,8467.262487,9257.776451,9741.182017
DHS,Western Asia,IRQ,Kerbela,8,1,70,2850,2870.9846,2892.431705,3036.975148,3189.274733,3346.419859,3267.847296,3069.487062,3158.128619,3268.015162,3405.978265,3334.439841,4277.285655,4471.462392,4622.931581,4707.287617,4678.263839,4567.927265,4481.499533,4567.905442,4899.314496
DHS,Western Asia,IRQ,Kerbela,8,1,75,2233,2814.119707,3394.808677,3497.805007,3622.369376,3773.531005,3697.95019,2031.913054,2091.282219,2156.316509,2229.039794,1840.524214,2230.038229,2303.572494,2390.331427,2492.858812,2594.498643,2715.474134,2834.195911,2916.750125,2951.437325
DHS,Western Asia,IRQ,Kerbela,8,1,80,2038,2033.182351,2028.529011,2081.799457,2099.495097,2081.265702,2090.380399,1794.059847,1823.996698,1830.488139,1815.493049,3141.836887,2575.264727,2664.084093,2717.721117,2734.875308,2920.619609,3066.114918,3171.223853,3240.713738,3277.792766
DHS,Western Asia,IRQ,Maysan,9,2,1,10354,11530.2469,12706.19244,13128.8334,13607.73963,14203.43773,13905.58868,14471.38404,15157.17355,15879.70162,16603.63059,17993.39524,19965.20081,20617.03569,21215.40883,21744.50309,22239.44099,22665.86093,23059.18039,23471.59819,23942.39871
DHS,Western Asia,IRQ,Maysan,9,2,10,42037,42645.52759,43253.62575,45383.45225,47604.4996,49959.11289,48781.80625,57006.236,59005.11986,61099.07478,63209.42182,66045.71451,67638.88798,69539.49639,71542.81517,73754.76271,76223.46995,78923.76008,81806.90918,84798.65891,87855.44074
DHS,Western Asia,IRQ,Maysan,9,2,15,35778,36410.82967,37043.31306,38943.10545,40895.02774,42865.42163,41880.22468,43719.90497,44838.29542,46168.40702,47770.18879,49896.83561,51212.08404,53363.92878,55439.17207,57329.25331,59043.91584,60612.31731,62137.52996,63792.52039,65691.24902
DHS,Western Asia,IRQ,Maysan,9,2,20,32447,33633.24232,34819.63881,36465.04266,38157.2765,39928.16532,39042.720909999996,38108.2293,39083.69865,40167.9186,41385.22355,41485.20912,42511.34598,44102.22858,45757.81183,47463.27892,49151.65629,50932.01377,52739.43223,54474.08506,56083.68726
DHS,Western Asia,IRQ,Maysan,9,2,25,21958,24117.52776,26277.41752,27807.14334,29315.06445,30774.94037,30045.00241,30902.40651,31518.85635,32208.17453,33035.78541,33748.339,36792.59757,38284.74906,39812.26771,41314.87393,42698.98397,44059.89712,45425.77589,46849.65176,48365.03441
DHS,Western Asia,IRQ,Maysan,9,2,30,16764,18736.47856,20709.00037,22002.9324,23293.29202,24621.48156,23957.38679,26673.3538,27511.79095,28347.52585,29183.52054,29384.54792,31852.55185,32927.41547,34062.76368,35263.19874,36441.02511,37690.83894,38990.25143,40302.90216,41608.98133
DHS,Western Asia,IRQ,Maysan,9,2,35,14971,16280.17829,17589.69751,19530.48608,21472.50684,23304.28183,22388.39433,21983.27592,22793.53588,23615.5717,24517.59987,24132.42673,25203.01308,26324.26061,27436.91927,28501.97329,29468.33378,30395.60133,31313.2242,32271.72509,33305.44955
DHS,Western Asia,IRQ,Maysan,9,2,4,42020,47370.50815,52721.31277,55026.32542,57346.59727,59845.69747,58596.14737,53925.87264,55696.04405,57698.10903,59895.48327,69613.5012,75725.42689,78578.99103,81364.26696,84045.28738,86850.15634,89321.23953,91546.10103,93655.80265,95754.8008
DHS,Western Asia,IRQ,Maysan,9,2,40,8366,8987.797398,9609.527696,10395.08021,11347.86995,12452.97219,11900.42107,15763.64194,17108.66396,18438.92618,19686.63875,20990.91927,21657.88337,22693.46141,23733.77331,24809.8953,25855.48584,26928.8655,28011.07129,29070.49914,30091.81782
DHS,Western Asia,IRQ,Maysan,9,2,45,9754,9747.29544,9740.895568,9721.044318,9756.333555,9999.963435,9878.148495,8663.839904,9142.1073950000009,9767.664788,10534.73485,15013.53673,15494.18793,16991.94728,18471.04868,19832.05984,21028.49811,22097.49446,23081.64048,24062.75342,25092.81319
DHS,Western Asia,IRQ,Maysan,9,2,5,46980,48899.63524,50818.97919,53597.73976,56436.87317,59199.7622,57818.31769,69258.39715,70820.46093,72462.27235,74450.88787,75014.11163,76288.10085,79314.74297,82543.27441,85719.68562,88897.61562,92100.04006,95292.32967,98428.47466,101447.4912
DHS,Western Asia,IRQ,Maysan,9,2,50,9201,9120.600337,9039.979413,10361.19617,11532.94065,12341.75943,11937.35004,11688.29193,11367.36709,11156.45525,11229.55191,10261.32906,8978.004328,9576.762786,10329.20647,11214.82218,12200.35768,13344.24589,14573.59221,15778.19203,16888.70097
DHS,Western Asia,IRQ,Maysan,9,2,55,6339,6565.397165,6791.547567,6813.781714,7027.170792,7555.456992,7291.313892,8203.231174,9181.559495,10003.33971,10512.74114,12299.82373,10442.54668,10245.98552,10146.89621,10285.7267,10577.25692,11063.79908,11743.1415,12603.69687,13635.55125
DHS,Western Asia,IRQ,Maysan,9,2,60,4355,4942.054907,5529.508157,5880.113058,6180.527533,6395.872549,6288.200041,5790.131845,5661.505046,5719.40937,6059.275511,7677.641216,7668.950519,8657.918294,9488.109812,9999.362307,10175.89572,10081.44057,9863.95151,9748.024252,9868.768541
DHS,Western Asia,IRQ,Maysan,9,2,65,2438,2755.474757,3073.434251,3241.860306,3427.01556,3632.35238,3529.68397,6291.406494,6514.67944,6686.489277,6780.703633,5243.911481,5336.62293,5245.987928,5337.596021,5690.687194,6223.683256,7009.580998,7880.804117,8593.036358,9017.352888
DHS,Western Asia,IRQ,Maysan,9,2,70,2746,2796.264912,2846.732297,3013.970082,3190.867406,3374.722038,3282.794722,2649.927895,2717.122109,2802.618551,2911.979898,3722.072118,4750.631894,4953.260343,5107.795932,5187.357301,5141.021984,5005.867998,4897.617376,4978.414499,5325.209692
DHS,Western Asia,IRQ,Maysan,9,2,75,1595,2035.108225,2475.617782,2572.042076,2685.309412,2819.618012,2752.463712,1320.909205,1354.85115,1392.489836,1435.039709,2402.124711,2895.926608,2983.56549,3087.921929,3211.923764,3333.575657,3479.349068,3621.45825,3716.76661,3750.82739
DHS,Western Asia,IRQ,Maysan,9,2,80,2481,2502.142991,2522.887695,2610.776952,2654.390843,2652.273379,2653.332111,2462.598051,2495.121774,2495.946108,2467.910731,2936.213777,2394.678114,2470.76615,2513.987427,2523.219887,2687.087987,2813.136347,2901.553199,2957.036998,2982.80614
DHS,Western Asia,IRQ,Maysan,9,1,1,8645,9626.268459,10608.03126,10960.88192,11360.70684,11858.03789,11609.37237,16272.53401,17043.67884,17856.13483,18670.16607,17274.69733,19167.74441,19793.54349,20368.01622,20875.97723,21351.14617,21760.5339,22138.14327,22534.08815,22986.08381
DHS,Western Asia,IRQ,Maysan,9,1,10,42475,43089.09728,43703.52046,45855.49996,48099.64913,50478.75351,49289.20132,56924.14483,58920.15023,61011.08977,63118.39783,65871.90829,67460.88916,69356.49592,71354.54275,73560.66932,76022.8799,78716.06393,81591.62573,84575.50235,87624.23994
DHS,Western Asia,IRQ,Maysan,9,1,15,36150,36789.55029,37428.61233,39348.16507,41320.38992,43311.2785,42315.83421,43656.94663,44773.72655,46101.92274,47701.39788,49765.52686,51077.31407,53223.49601,55293.27809,57178.38537,58888.53559,60452.80965,61974.00854,63624.64369,65518.37561
DHS,Western Asia,IRQ,Maysan,9,1,20,29693,30778.38206,31864.07472,33369.81324,34918.40672,36538.97878,35728.69275,40949.05051,41997.23733,43162.28169,44470.33201,43792.56823,44875.77764,46555.14328,48302.80814,50103.13133,51885.41429,53764.79319,55672.73816,57503.87036,59202.99676
DHS,Western Asia,IRQ,Maysan,9,1,25,20094,22070.38134,24046.93512,25446.8146,26826.7402,28162.69878,27494.71949,33206.06148,33868.46527,34609.16946,35498.47553,35625.38239,38838.95909,40414.10231,42026.57977,43612.7592,45073.85183,46510.45739,47952.30475,49455.37494,51055.04142
DHS,Western Asia,IRQ,Maysan,9,1,30,15341,17146.0869,18951.17692,20135.27728,21316.10846,22531.55848,21923.83347,28661.74924,29562.68863,30460.72435,31359.0392,31018.88232,33624.15376,34758.80004,35957.29501,37224.49687,38467.83257,39787.1596,41158.84389,42544.50274,43923.22451
DHS,Western Asia,IRQ,Maysan,9,1,35,13700,14898.28256,16096.64704,17872.6974,19649.87535,21326.16543,20488.02039,23622.04418,24492.70588,25376.0213,26345.29218,25474.64426,26604.77538,27788.38539,28962.92883,30087.21992,31107.32826,32086.16935,33054.82934,34066.64093,35157.85995
DHS,Western Asia,IRQ,Maysan,9,1,4,35081,39548.26227,44015.49373,45939.88189,47877.00951,49963.43573,48920.22262,60637.64141,62628.13343,64879.38116,67350.2469,66832.97659,72700.7778,75440.36397,78114.38953,80688.32377,83381.15977,85753.54217,87889.53755,89914.97278,91930.13208
DHS,Western Asia,IRQ,Maysan,9,1,40,7656,8224.894274,8793.850799,9512.723962,10384.63891,11395.93775,10890.28833,16938.76052,18384.04874,19813.47686,21154.20158,22158.40981,22862.46967,23955.64536,25053.8182,26189.79284,27293.53791,28426.6177,29569.01452,30687.36651,31765.48976
DHS,Western Asia,IRQ,Maysan,9,1,45,9560,9553.264746,9546.992272,9527.536182,9562.122949,9800.903106,9681.513027,8422.67755,8887.632225,9495.776912,10241.49519,14298.13027,14755.87807,16182.26806,17590.88915,18887.04709,20026.47416,21044.53202,21981.78273,22916.1449,23897.12154
DHS,Western Asia,IRQ,Maysan,9,1,5,47469,49408.25589,51347.56354,54155.22689,57023.89103,59815.51774,58419.70439,69158.6624,70718.47675,72357.9239,74343.67574,74816.70414,76087.34072,79106.01791,82326.05314,85494.10529,88663.67223,91857.66915,95041.55792,98169.44982,101180.5215
DHS,Western Asia,IRQ,Maysan,9,1,50,9018,8939.044703,8860.028627,10154.9451,11303.36472,12096.08306,11699.72389,11362.94243,11050.95069,10845.90969,10916.97167,9772.368918,8550.195586,9120.422748,9837.01192,10680.42737,11619.00135,12708.38242,13879.14945,15026.34916,16083.94151
DHS,Western Asia,IRQ,Maysan,9,1,55,6213,6434.705675,6656.354303,6678.145855,6887.287187,7405.057267,7146.172227,7974.890096,8925.986156,9724.891703,10220.11368,11713.72777,9944.951379,9757.756511,9663.388883,9795.603991,10073.24258,10536.60063,11183.57187,12003.12112,12985.80685
DHS,Western Asia,IRQ,Maysan,9,1,60,4268,4843.677839,5419.437183,5763.062906,6057.497299,6268.555634,6163.026467,5628.960604,5503.914197,5560.206725,5890.61252,7311.795766,7303.519187,8245.361895,9035.994156,9522.88508,9691.00654,9601.052254,9393.92671,9283.523474,9398.514206
DHS,Western Asia,IRQ,Maysan,9,1,65,2389,2700.623985,3012.254144,3177.327493,3358.797026,3560.046389,3459.421708,6116.28202,6333.340052,6500.367475,6591.959327,4994.035106,5082.328785,4996.012609,5083.255506,5419.521616,5927.120011,6675.569127,7505.277801,8183.571633,8587.669157
DHS,Western Asia,IRQ,Maysan,9,1,70,2691,2740.602167,2790.064943,2953.973675,3127.349662,3307.544465,3217.447063,2576.165816,2641.489644,2724.60625,2830.923469,3544.712547,4524.260668,4717.233717,4864.405567,4940.175776,4896.048372,4767.334576,4664.242179,4741.189258,5071.459396
DHS,Western Asia,IRQ,Maysan,9,1,75,1563,1994.597146,2426.337873,2520.842735,2631.855359,2763.490398,2697.672878,1284.141031,1317.138185,1353.729179,1395.094655,2287.661639,2757.9335,2841.396323,2940.780098,3058.873151,3174.728239,3313.555435,3448.893007,3539.659851,3572.097609
DHS,Western Asia,IRQ,Maysan,9,1,80,2432,2452.335068,2472.666826,2558.80655,2601.552258,2599.476945,2600.514601,2394.050392,2425.668801,2426.47019,2399.215191,2796.300955,2280.569879,2353.032262,2394.194012,2402.986538,2559.046199,2679.088258,2763.29198,2816.131934,2840.673156
DHS,Western Asia,IRQ,Muthanna,10,2,1,6870,7985.10851,9100.627609,9719.956877,10387.66283,11154.80836,10771.23559,11398.01098,11425.78586,11438.14551,11407.61,10816.17027,11414.33476,11176.16646,10879.38424,10521.48661,10123.45127,9675.18564,9196.222962,8708.196089,8223.100443
